REGISTRO_ANIO;REGISTRO_NUMERO;REGISTRO_FECHA;RESPONSABLE_DOCUMENTO;MASCOTA_TIPO;MASCOTA_SEXO;MASCOTA_NOMBRE;MASCOTA_RAZA;MASCOTA_ULTIMA_VACUNA;MASCOTA_ULTIMA_DESPARACITACION;CAMPANIA;LATITUD;LONGITUD;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;FECHA_CORTE
2023;8673;20230826;0f6d3e39a55bde0d96acb053a1e708437996f9af3a63ae582e2a329e404ff662;PERRO;MACHO;PASTOR;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8674;20230826;0f6d3e39a55bde0d96acb053a1e708437996f9af3a63ae582e2a329e404ff662;PERRO;MACHO;BOBBY;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8675;20230826;e8b2c6e13a67c206bb93eab0d9afa02be3748bd4771e19e0c7f6a2dec8792e75;PERRO;HEMBRA;LULI;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8676;20230826;015a6b16be011f3fd0d75a0a62d05c78b4ad826de8de4b10099e5fbd470697b8;PERRO;HEMBRA;LUNA;COCKER SPANIEL;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8677;20230826;015a6b16be011f3fd0d75a0a62d05c78b4ad826de8de4b10099e5fbd470697b8;PERRO;MACHO;JACK;COCKER SPANIEL;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8678;20230826;c6ecc7210958ad5bf0ba9047dcc9b896efcf4b148f9d7d15dda02010b377013f;PERRO;MACHO;PIPILOCO;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8679;20230826;d2509bf997622a9afd515d6a4e179d43b9f59a396dca1c2e3294bfd482782185;PERRO;HEMBRA;HONEY;AIREDALE TERRIER;20230606;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8680;20230826;f2276ca3d6aee0ca23ef2df2f9df0489b50cb71821d0a890dc3e140f347d88f9;PERRO;MACHO;AMARO;LABRADOR RETRIEVER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8682;20230826;3668bc83e4891a009c83f1ac9cb51a98f50ccbd78b77d238e1c6ec8af47ece3b;PERRO;MACHO;WACHO;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953658;-77.0204175;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8683;20230826;b91925812d965f099cd2012782cfbdf419fee2361cc388c8cb4fefdc624f9f80;PERRO;MACHO;TOBY;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8684;20230826;b91925812d965f099cd2012782cfbdf419fee2361cc388c8cb4fefdc624f9f80;PERRO;MACHO;TANY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8685;20230826;8be38e6d97b21752e440b1f9169ac1da1e309b185342f8586f46635856f5bc6e;PERRO;MACHO;BUDY;COCKER SPANIEL;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8686;20230826;908a9e8856b792bfcf30c62eeb72ce0bebde6d5f2c93248a3306b926c87cce16;PERRO;HEMBRA;NEGRA;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8688;20230826;02fc6116b1a520226f938a5106e78b9fdca080c1c961c3c67a7ce0a27266de20;GATO;MACHO;KURO;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8690;20230826;2e9710e53ba6d8452a95c1e7310875c9bed63dca0aa7c036e6dd7ef2c665dd68;PERRO;HEMBRA;TOKICHA;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8691;20230826;6508689c69eb0910e868683f3cb3fe70706f95d5e387dc7ac9ae79ff9e2aa0dd;GATO;MACHO;SPIKE;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8692;20230826;6508689c69eb0910e868683f3cb3fe70706f95d5e387dc7ac9ae79ff9e2aa0dd;GATO;HEMBRA;KIRA;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8693;20230826;6508689c69eb0910e868683f3cb3fe70706f95d5e387dc7ac9ae79ff9e2aa0dd;GATO;MACHO;TYUTARO;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8694;20230826;d8b0d895678280a1848d06dd5c2e8fef8c5a52e3b42a5312fe387d3cad3d0063;PERRO;HEMBRA;PRINCESA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951483;-77.020372;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8695;20230826;8c18e59946e0af6d9122b0b2ba0acdf148c60e18dc0f8660c99e1e0cf48f3c56;PERRO;MACHO;TOBY;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8696;20230826;8c18e59946e0af6d9122b0b2ba0acdf148c60e18dc0f8660c99e1e0cf48f3c56;PERRO;MACHO;ZEUS;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8697;20230826;a0dc50449e8193fe3d30b7e10d193108972a429076a342313dfccb1892ba3725;PERRO;MACHO;DRAKO;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8698;20230826;a0dc50449e8193fe3d30b7e10d193108972a429076a342313dfccb1892ba3725;PERRO;HEMBRA;SOL;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8699;20230826;a0dc50449e8193fe3d30b7e10d193108972a429076a342313dfccb1892ba3725;PERRO;HEMBRA;PRINCESA ;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8700;20230826;385abe3aecfef69a868b34f5c70faa428cc4cbd41a819bd22bfb935b71698305;PERRO;MACHO;LUCKY;YORKSHIRE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8701;20230826;67d89766b8aeb35ff5363292cdca2e59fc7930d8fdaab39b2a8cdd16c9e1566a;PERRO;MACHO;COVI;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8702;20230826;a73d67c7abf5bc9d8811cd477bfd496b656698a2b4e861d458995769930faaec;PERRO;MACHO;HACHI;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8703;20230826;63437b703629806d3c64950f888f06ae66c673354bef700dcc6ab193507628b2;PERRO;MACHO;NUBE;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8704;20230826;63437b703629806d3c64950f888f06ae66c673354bef700dcc6ab193507628b2;PERRO;MACHO;LULA;SHIH TZU;        ;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953619;-77.0203748;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8705;20230826;cfcc9dee740a7a528b805598dd233d2e38833a6a3e89900a50e89dc359eb3244;PERRO;MACHO;SCOTT;COCKER SPANIEL;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8706;20230826;cfcc9dee740a7a528b805598dd233d2e38833a6a3e89900a50e89dc359eb3244;PERRO;HEMBRA;LUNA;BULLDOG FRANCES;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;3598;20230826;9911553e7713599a867453961a05ff275db2072fa861262fd000cbd48a139c5f;PERRO;MACHO;JASPER;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951279;-77.0204202;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;3599;20230826;9911553e7713599a867453961a05ff275db2072fa861262fd000cbd48a139c5f;PERRO;MACHO;CHELSY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951279;-77.0204202;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8707;20230826;881f93c170e9099b93d3947c513a5ab69247dbf7b021b626097dc216414e128e;PERRO;MACHO;BERLU;AMERICAN PIT BULL TERRIER;20230126;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8708;20230826;fa1e698a64f9d104d8a582626e46c4dcc4065216559880ed97587ac6b028aae2;PERRO;MACHO;TINTAN;BICHON HABANERO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8709;20230826;30a8d9368f253dfa8246ae67698644fe529b1f878f5bbdbf56fcebeda986d285;PERRO;MACHO;ROBIN;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8710;20230826;30a8d9368f253dfa8246ae67698644fe529b1f878f5bbdbf56fcebeda986d285;GATO;HEMBRA;CHARA;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8711;20230826;ecb2f604cc89bce156fc1e3bda64b6a12650348596d0643af3ee3a99d4ff1ed3;PERRO;MACHO;BRUX;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8712;20230826;ecb2f604cc89bce156fc1e3bda64b6a12650348596d0643af3ee3a99d4ff1ed3;PERRO;HEMBRA;LUNA;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8713;20230826;5fad077cdf6f678bb8963f474deffd4145794775c1a51702d355c641774e7f0a;PERRO;HEMBRA;LAIKA;SCHNAUZER ESTANDAR;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8714;20230826;2786cc188c4694a47290252d72ce1019e331e206d44ef593de7a4e32eefa48fa;PERRO;MACHO;FOREST;AIREDALE TERRIER;20230309;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953297;-77.0204655;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8715;20230826;56f3e71e8ba540b390a0503ce374a05f7d05141f459ac152b9de7d5846b3bc6f;PERRO;MACHO;TAYCHION;BULLDOG FRANCES;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951279;-77.0204202;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8716;20230826;56f3e71e8ba540b390a0503ce374a05f7d05141f459ac152b9de7d5846b3bc6f;PERRO;HEMBRA;BLANCA;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951279;-77.0204202;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8717;20230826;e8b2c6e13a67c206bb93eab0d9afa02be3748bd4771e19e0c7f6a2dec8792e75;PERRO;MACHO;PIRATA;JACK RUSSELL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951279;-77.0204202;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8718;20230826;a7e3cbe1807f7eb7ff9778520f0b3fc3d73309e01ae3c8ec9dc40bc2fab2c3c0;GATO;MACHO;ELIDA JUNIOR;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8719;20230826;78648519584270a38686453456d0ff222b8bc9667160bfc739ccd92b1660eef9;GATO;MACHO;CAOS;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8720;20230826;db48333baaebf78655acbcecae1f3d8886e81b01de738a65f4e4341867b7791f;PERRO;HEMBRA;PERLA;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8721;20230826;db48333baaebf78655acbcecae1f3d8886e81b01de738a65f4e4341867b7791f;PERRO;HEMBRA;LUNA;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8722;20230826;32251a1d7f7e02a29020ad7138b4d208bb76298230bf6c71681e0442f4ac8ae3;PERRO;HEMBRA;ALASKA;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8723;20230826;32251a1d7f7e02a29020ad7138b4d208bb76298230bf6c71681e0442f4ac8ae3;PERRO;MACHO;BELLA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8724;20230826;baa082e49f952fccbd5fc27ad39df70c9db94413c9d57dd5056800e59326417b;PERRO;HEMBRA;LASY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8725;20230826;baa082e49f952fccbd5fc27ad39df70c9db94413c9d57dd5056800e59326417b;PERRO;MACHO;KOKY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8726;20230826;3cd8a92a8ad8c9d4840a5b5ecc9dff44362ccb25af8fcff527164b76e59d4409;PERRO;MACHO;TOBY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1953016;-77.0203583;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8727;20230826;6243120f3db03ec34e903b395202bc6c15b834457ac221af61916ae887c3d47a;PERRO;MACHO;ALFALFA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952126;-77.0203374;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8728;20230826;e38ba953944b341d5cf402b5c0a0c885e963f5ec882779a19878467779686f9f;PERRO;MACHO;RINGO;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952126;-77.0203374;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8729;20230826;e38ba953944b341d5cf402b5c0a0c885e963f5ec882779a19878467779686f9f;PERRO;MACHO;OSITA;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952126;-77.0203374;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8731;20230826;723e4b73a893bf0c3cc645857680d1db9c907fe8cba77b67dd5d3109fe5e26ce;PERRO;HEMBRA;SASHA;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8732;20230826;6a728ecb338770a345fcaed711005ac74a39e62a150b6cecbe1a00a7da2ff564;PERRO;HEMBRA;DULCE;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8733;20230826;6a728ecb338770a345fcaed711005ac74a39e62a150b6cecbe1a00a7da2ff564;PERRO;HEMBRA;PELUCHINA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8734;20230826;6a728ecb338770a345fcaed711005ac74a39e62a150b6cecbe1a00a7da2ff564;PERRO;HEMBRA;AKIRA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8735;20230826;6a728ecb338770a345fcaed711005ac74a39e62a150b6cecbe1a00a7da2ff564;PERRO;MACHO;HIRO;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8736;20230826;a100cf294781f4015a9017f46fdd8f77b9983a9e0e2c1fdd90e9ddb908b07ea0;PERRO;MACHO;TAYSON;LABRADOR RETRIEVER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8737;20230826;c60959b85879277229d5e44a7c74de86a5bb30859fdacde8e994626cf89c87dd;PERRO;MACHO;LOKI;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951611;-77.0203976;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8738;20230826;1a4eadb7b81ba40e26186665263f00e085979a5cf4e287cc3dc63a35b55328b7;PERRO;HEMBRA;BONITA MINIMOCHI;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8739;20230826;7ffc04bcd9570e31d2f423ae84ef1906df0ac05b4661c29d84378ce50e0bddae;PERRO;HEMBRA;LAYKA;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8740;20230826;ab3c075688a5896779fa549436228ce6ce022bec06b9f3e657818b58ca2dfc5e;PERRO;MACHO;JOB;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8741;20230826;875018a7e5e78a3b33847ef5b0d05e00d014752f81594e494dbd33e7c6e29b98;PERRO;HEMBRA;ARENITA RODRIGUEZ OROSCO;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8742;20230826;e4d8090bfb13f2d3c1b27a070e08de2cc079f37c86471b57e23ebb5b07d0da63;PERRO;MACHO;TOMAS;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8743;20230826;0fee6f52a6102cb28173dbc39c496b36b12091604c708e86e2ee6e9531da92cb;PERRO;MACHO;LUPITO;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8744;20230826;0fee6f52a6102cb28173dbc39c496b36b12091604c708e86e2ee6e9531da92cb;PERRO;MACHO;LUPITA;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8745;20230826;a19ee10024903646316ab727085f45d37fc7af47dfb1d268882f2b60f7d4de4f;PERRO;HEMBRA;KITY;AIREDALE TERRIER;20221126;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8746;20230826;a19ee10024903646316ab727085f45d37fc7af47dfb1d268882f2b60f7d4de4f;PERRO;HEMBRA;NALA;AIREDALE TERRIER;20221126;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8747;20230826;47b75764f5d44dad6c55b0dc333028af63a68a80a90d351242abc0b4dede4b7e;GATO;HEMBRA;MORA;ABISINIO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1954209;-77.0204337;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8748;20230826;8573f94c9ab3970016fac562f2479aee8da1fd2a5540440ed8853fd8057547fc;GATO;MACHO;LUCKY;MESTIZO  ;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8749;20230826;f8ca4a448091e51c315ea5286ba777e158575cd54bd48877e37008ba38b76cf8;PERRO;HEMBRA;PETRA;PASTOR ALEMAN;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8750;20230826;a2426ab34c78816431f645017341cce3c3ce53b22aa2d84421a894ab084eef41;PERRO;MACHO;TOBY;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8751;20230826;a228fbe8cc244bf3fdabef53997d70bcd7e218f6f691856d55993fe155826d4d;PERRO;HEMBRA;MIA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8752;20230826;a228fbe8cc244bf3fdabef53997d70bcd7e218f6f691856d55993fe155826d4d;PERRO;HEMBRA;ANGELA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8753;20230826;a228fbe8cc244bf3fdabef53997d70bcd7e218f6f691856d55993fe155826d4d;PERRO;HEMBRA;MAX;AIREDALE TERRIER;        ;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951172;-77.0204081;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8754;20230826;f98be63f3c38664923cf076db4aea8b24fe582960a9141be9905c95d6913ca10;PERRO;HEMBRA;LAZZY;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8755;20230826;ac690b933f24cb23f84298a293df3e0a1e1a4897f37294c1069d28cf4fa15477;PERRO;HEMBRA;LIA;HUSKY SIBERIANO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8756;20230826;ac690b933f24cb23f84298a293df3e0a1e1a4897f37294c1069d28cf4fa15477;PERRO;HEMBRA;LASY;HUSKY SIBERIANO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8757;20230826;c21ec67b748cadc761dfa8ff2582d3551dbd090398e3bfbba98f5a0c84576fdc;PERRO;MACHO;PELUCHIN;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8758;20230826;c21ec67b748cadc761dfa8ff2582d3551dbd090398e3bfbba98f5a0c84576fdc;PERRO;MACHO;MANCHITAS;MESTIZO;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8759;20230826;78bc36c440b0a17e7320ae9a0873912fd23ee3af409ce7825ee99f10ce0ed28f;PERRO;MACHO;PRINCE;SHIH TZU;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8760;20230826;058893c7f64359df39976cb83c7aa9517424899999dd7ad5b5e1d281f9a37818;PERRO;MACHO;LAYKA;AMERICAN PIT BULL TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8761;20230826;058bda2d45cf8aee825c1dcb29cf319acb3046798c778114efa966a1e9b508b7;PERRO;MACHO;LUNA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1952398;-77.0202267;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8762;20230826;6ea05eb75d7eae30e849c1d0cfd3dd21ed45c399fbf415f398b69dd34d75df86;PERRO;HEMBRA;LOLA;SCHNAUZER ESTANDAR;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951898;-77.0203063;LIMA;LIMA;CHORRILLOS;150102;20240422
2023;8765;20230826;3c2c432293292260ce336df8cfd305c89986cbebf35d74f5a7e11debb6994a1e;PERRO;HEMBRA;MASHA;AIREDALE TERRIER;20230826;20230826;CHORRIPATITAS EN LOSA JUAN PABLO II;-12.1951898;-77.0203063;LIMA;LIMA;CHORRILLOS;150102;20240422
